0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:30 +0200] "GET /api/system/status HTTP/1.1" 200 82 "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "-"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:35 +0200] "GET /api/system/status HTTP/1.1" 200 82 "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "-"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:40 +0200] "GET /api/system/status HTTP/1.1" 200 76 "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAA"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:42 +0200] "GET / HTTP/1.1" 200 - "http://localhost:9000/maintenance?return_to=%2F" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAB"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /api/navigation/global HTTP/1.1" 200 490 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAE"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /api/users/current HTTP/1.1" 200 112 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAD"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /api/l10n/index?locale=es-ES HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAC"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /js/21.m.57cfa4af.chunk.js HTTP/1.1" 200 2255 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAH"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /js/365.m.e1f592cc.chunk.js HTTP/1.1" 200 596 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAG"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /api/languages/list HTTP/1.1" 200 479 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAF"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /js/319.m.25f5a5c3.chunk.js HTTP/1.1" 200 - "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAI"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/logo.svg?v=6.6 HTTP/1.1" 200 3507 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAM"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/sonarqube.svg HTTP/1.1" 200 8422 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAN"
